number_of_previous_reports,verified_report_count,transaction_price,reference_market_price,price_deviation_percentage,imei_status,seller_report_frequency,information_completeness,risk_label
1.0,1.0,110902.27,130151.71255139695,14.79,0.0,0.3541048611798618,0.36140184784601176,1
1.0,1.0,67962.94,81952.17884313692,17.07,0.0,0.33800759165853517,0.8863240289277978,1
2.0,1.0,98532.54,142449.82300896084,30.83,1.0,1.6961441682995915,0.9138532087832196,1
1.0,1.0,49907.86,76206.83411367347,34.51,0.0,0.007010534281042813,0.7458229453909522,1
1.0,0.0,8892.14,10250.300657211248,13.25,0.0,0.05351038163310046,0.5699180792261603,1
7.0,1.0,28424.72,27848.26088263924,2.07,4.0,5.22940424220185,0.8381524720153837,2
1.0,1.0,187587.37,156492.34198232705,19.87,0.0,0.4706473894339501,0.7421131843373976,1
0.0,0.0,33388.44,25960.996506729593,28.61,0.0,0.12437890371677057,0.8543873854359301,1
5.0,0.0,66752.1,123890.30981564606,46.12,2.0,3.349159359809227,0.6576351482688991,2
3.0,2.0,191867.11,172977.91734824656,10.92,1.0,1.9132979215506785,0.9708414331434785,1
4.0,0.0,112895.79,150809.2350000014,25.14,2.0,3.45339264209138,0.5030235861419468,2
3.0,1.0,89996.79,88553.37101571274,1.63,1.0,1.6467432060038505,0.7229294492151588,1
6.0,1.0,51118.88,49634.80090569907,2.99,3.0,4.465641587280377,0.8656368202175289,2
0.0,0.0,173794.63,185282.12267094725,6.2,0.0,0.3039911302690897,0.9257109732181139,1
2.0,1.0,90046.76,117615.93953916137,23.44,1.0,1.7542033920588869,0.9627238029232503,1
5.0,0.0,105132.01,87029.81126074061,20.8,2.0,3.3891963159304423,0.5765076808519427,2
7.0,1.0,198213.72,188990.96281442288,4.88,4.0,5.119356306680732,0.7895399104195371,2
2.0,1.0,45234.07,50853.37133566306,11.05,1.0,1.906290115770482,0.5031379853862824,1
5.0,1.0,91504.05,94033.55576618809,2.69,2.0,3.3249813472208682,0.7545655153301303,1
0.0,0.0,26073.86,30642.68474106621,14.91,0.0,0.3996830644226751,0.4289584135973217,1
1.0,0.0,32071.24,33727.24957091226,4.91,0.0,0.42786109752472956,0.5950158293475942,0
1.0,1.0,29620.85,85733.28863939867,65.45,0.0,0.3086737215118908,0.9441659529773414,2
6.0,0.0,149439.03,142935.46763716883,4.55,3.0,4.018367554004235,0.8676344220049024,2
1.0,1.0,66013.55,74389.84938929485,11.26,0.0,0.1488738300658327,0.6475543042047791,1
6.0,0.0,116147.05,141023.61479457043,17.64,3.0,4.439009872480793,0.40279172823416176,2
1.0,1.0,204547.67,162986.1891579546,25.5,0.0,0.31347825548034874,0.5790001202548918,1
8.0,0.0,210338.04,176739.8037841339,19.01,4.0,5.445028181310288,0.3970752850122306,2
5.0,1.0,22044.37,18496.705770210014,19.18,3.0,4.1922642510246435,0.3479693467066173,2
1.0,1.0,165440.4,157009.01444488738,5.37,0.0,0.2523637279036623,0.9345579684116401,0
0.0,0.0,28145.12,37957.00322256344,25.85,0.0,0.43129622108545695,0.6440020304273091,1
1.0,0.0,97315.09,142669.8357268735,31.79,0.0,0.3810156788791814,0.3625720989964237,1
7.0,0.0,74908.26,80615.86846400032,7.08,4.0,5.188750565643635,0.8016680139763732,2
0.0,0.0,140334.13,144480.72656202374,2.87,0.0,0.011315143020727614,0.3519270507832811,1
4.0,0.0,61946.72,50626.6064565194,22.36,2.0,3.440169781578853,0.5773157920005632,2
3.0,2.0,102592.34,132548.2365911891,22.6,1.0,1.8931784232414097,0.4612033799687755,1
5.0,2.0,39923.33,33847.676541768706,17.95,3.0,4.224580415358232,0.4152411982387514,2
2.0,2.0,42813.6,42251.65405479332,1.33,1.0,1.773120243570093,0.6734844456035042,1
5.0,2.0,181921.07,126747.76578126634,43.53,2.0,3.1021560085670274,0.8037827292820532,2
8.0,1.0,58678.76,73986.58341356853,20.69,4.0,5.206050544917934,0.6410328143444517,2
1.0,0.0,109124.95,143717.8338916236,24.07,0.0,0.08159771350572692,0.8745617184246917,1
5.0,1.0,123653.04,140180.2927265106,11.79,3.0,4.105284786795418,0.9421708478770345,2
1.0,0.0,121282.17,128110.4581484649,5.33,0.0,0.42318474666171374,0.8650267731733683,0
3.0,2.0,147344.44,148802.70283452037,0.98,1.0,1.6812361888890845,0.9695441586004596,1
7.0,1.0,174664.51,160847.69572609614,8.59,4.0,5.407361661463181,0.9503251800401142,2
5.0,1.0,180093.16,183170.42366964655,1.68,2.0,3.2369499320238893,0.882761787160856,1
4.0,2.0,25674.95,25298.00760153443,1.49,2.0,3.035388887952886,0.5048428204222208,1
0.0,0.0,105335.47,118594.31280790546,11.18,0.0,0.18076359430310057,0.4220324453135819,1
3.0,1.0,122834.27,152267.59838787618,19.33,1.0,1.5791367273055075,0.8089079586778924,1
2.0,0.0,37369.29,51218.876767276684,27.04,1.0,1.8467882073131712,0.8918703239908052,1
4.0,0.0,28475.71,60088.01716561973,52.61,2.0,3.4556970234087347,0.8761864630448479,2
2.0,0.0,57602.05,60723.22542372996,5.14,1.0,1.8815377820566719,0.7505357084956491,1
3.0,1.0,104826.55,118743.26458015846,11.72,1.0,1.889218804323023,0.8809077153262437,1
2.0,2.0,87903.64,79572.40800847535,10.47,1.0,1.9309332733468831,0.795016336090703,1
0.0,0.0,186210.49,136558.0006231038,36.36,0.0,0.3883323253909574,0.7657561029120419,1
3.0,1.0,141676.14,125945.5395739079,12.49,1.0,1.7842866262033459,0.3326035483602933,1
1.0,0.0,131399.06,134851.24828957923,2.56,0.0,0.3571381447300012,0.6223321695593748,0
7.0,0.0,42441.3,57940.34719375301,26.75,4.0,5.207977376947996,0.3236922795126696,2
5.0,0.0,168732.01,155800.5614063694,8.3,2.0,3.035393987949397,0.364659033564832,1
0.0,0.0,176458.5,136166.75464605185,29.59,0.0,0.35278989767239366,0.6787032571931729,1
5.0,1.0,39068.4,34823.42639997567,12.19,2.0,3.3608304820450714,0.3332353237259586,2
6.0,1.0,37393.57,48032.84195772261,22.15,3.0,4.111861295214503,0.9392542679009723,2
1.0,1.0,47014.93,67183.37779822836,30.02,0.0,0.4769707819126528,0.6152386700165347,1
0.0,0.0,191548.49,187847.88648935893,1.97,0.0,0.026255716319746603,0.7899766548001843,0
1.0,0.0,71840.86,72006.47408480433,0.23,0.0,0.36797952413894175,0.40345662772412993,0
1.0,1.0,15105.13,13777.025706410655,9.64,0.0,0.48423919431366275,0.8933166750734733,1
5.0,1.0,12035.99,36908.89015518148,67.39,3.0,4.15457488884999,0.6346468414329085,2
7.0,0.0,14449.82,16112.64649365444,10.32,4.0,5.45623270905419,0.6911431437290041,2
1.0,1.0,76812.42,86539.45638721115,11.24,0.0,0.4132181266152346,0.7539389259049424,1
5.0,1.0,130523.57,161459.14618424376,19.16,3.0,4.372054732635617,0.6779287770138172,2
1.0,1.0,108190.17,95582.79831191064,13.19,0.0,0.476895783903931,0.6942309855783917,1
4.0,0.0,132528.57,169408.88561069788,21.77,2.0,3.327028537404201,0.821166330269173,2
6.0,2.0,21828.07,19030.571058540103,14.7,3.0,4.247440326182867,0.8645299595580338,2
3.0,1.0,100607.03,99247.34418750515,1.37,1.0,1.8378405109010327,0.5143162443929763,1
0.0,0.0,123838.3,159544.32070458998,22.38,0.0,0.2059118962887187,0.9454345065343757,1
4.0,1.0,98659.0,138197.22135425062,28.61,2.0,3.1624435867064427,0.5477276753670273,2
7.0,2.0,216628.8,172036.85205668872,25.92,4.0,5.041122812515764,0.49062792433848873,2
1.0,0.0,70619.56,62028.59754281927,13.85,0.0,0.18900428920519785,0.5180012954884505,1
1.0,1.0,41707.11,105161.65129472924,60.34,0.0,0.40159752924284287,0.5509606101714802,2
0.0,0.0,199774.17,138606.92988502333,44.13,0.0,0.4727178941282737,0.521851424066719,1
5.0,2.0,50436.72,42013.09167016964,20.05,2.0,3.487575858786521,0.8906251238193568,2
5.0,0.0,175167.48,165003.27578863702,6.16,2.0,3.1032629354800076,0.6928068763625874,1
5.0,1.0,97556.66,69179.30965028482,41.02,3.0,4.2857158809879765,0.977351767356148,2
6.0,1.0,26746.8,27728.387743982003,3.54,3.0,4.287874079183755,0.3587689027630086,2
7.0,1.0,149139.53,155483.24522957252,4.08,4.0,5.088023772277668,0.7297861218348014,2
6.0,2.0,99759.72,143953.41614907625,30.7,3.0,4.290814101384719,0.367217008133106,2
0.0,0.0,250606.54,177899.15312404343,40.87,0.0,0.1813814201588938,0.6211950592763698,1
4.0,1.0,186961.16,179494.20163305357,4.16,2.0,3.471203217983077,0.5679145157733714,1
0.0,0.0,68626.73,62919.89907049973,9.07,0.0,0.1276011001128582,0.7765424405783771,0
2.0,2.0,141932.95,131858.92729138577,7.64,1.0,1.9174805977541747,0.8218113692968372,1
7.0,1.0,175793.41,199833.36927267848,12.03,4.0,5.448427814156361,0.4666655564459885,2
5.0,2.0,56610.49,56323.2442076037,0.51,2.0,3.367936127766433,0.4356003715303326,1
7.0,1.0,145706.1,99846.56702613743,45.93,4.0,5.107338638944732,0.5936573027690735,2
3.0,1.0,161894.47,182931.6092816966,11.5,1.0,1.6301845341832344,0.46939111035201186,1
4.0,1.0,28389.89,29585.1318900533,4.04,2.0,3.485558932734871,0.7736368049848499,1
2.0,0.0,278321.2,186367.48053567702,49.34,1.0,1.537914533060572,0.6623883548340146,2
1.0,0.0,102554.34,102749.56296673749,0.19,0.0,0.05854295360206302,0.8788839125519785,0
0.0,0.0,137327.7,179677.7498286803,23.57,0.0,0.4892848671890116,0.986890429595072,1
4.0,0.0,129686.94,128060.56805710722,1.27,2.0,3.38844738709536,0.5646755051643328,1
1.0,1.0,126305.55,137572.75393438488,8.19,0.0,0.3731919255301054,0.938397702233069,0
7.0,1.0,139815.82,156867.2927713187,10.87,4.0,5.0801038805728504,0.8440205660080351,2
1.0,1.0,22603.39,22755.85747699193,0.67,0.0,0.24446941576320952,0.40438638805377436,0
0.0,0.0,88554.05,129275.9844175315,31.5,0.0,0.4203813012422809,0.8851498150344035,1
6.0,2.0,109677.47,185548.07650665316,40.89,3.0,4.164435350604611,0.6370551186119151,2
0.0,0.0,179071.22,191663.50755239182,6.57,0.0,0.09638256620720526,0.7964126098401347,0
7.0,2.0,261059.73,193981.07436063702,34.58,4.0,5.005472658884067,0.7918281230237894,2
6.0,1.0,130080.62,132708.247060908,1.98,3.0,4.31127124243038,0.920175922791405,2
1.0,1.0,103829.53,130324.50114372435,20.33,0.0,0.14690515514089725,0.8328152924149235,1
5.0,1.0,85858.37,114968.3626876858,25.32,2.0,3.4318362134392704,0.8772366166825243,2
4.0,1.0,133801.66,125435.13823882096,6.67,2.0,3.14175904337977,0.5246383573960445,2
5.0,2.0,100587.24,126302.40677280052,20.36,3.0,4.075787906092252,0.9811962681733977,2
6.0,2.0,17176.36,18057.571019120845,4.88,3.0,4.480223756002159,0.7631145134187487,2
5.0,0.0,34999.6,26885.544327349962,30.18,3.0,4.482388506127255,0.8415841511350661,2
4.0,2.0,144607.96,127689.14863520738,13.25,2.0,3.34251191417637,0.9012168998588956,1
2.0,2.0,56660.04,69701.12170731221,18.71,1.0,1.9641928512981357,0.38664825358762933,1
5.0,2.0,59494.33,67270.84215188114,11.56,2.0,3.0809167906243915,0.5354876121425804,2
7.0,2.0,49119.46,46753.72146984426,5.06,4.0,5.230170429985147,0.8851551800406052,2
4.0,2.0,167020.73,162203.29419247687,2.97,2.0,3.102079445482139,0.9453873937925821,1
4.0,0.0,195695.66,193222.41570691968,1.28,2.0,3.2393916290975144,0.8292653954370106,1
2.0,0.0,167022.03,129274.0206073608,29.2,1.0,1.8955889993734027,0.6376162520854607,1
5.0,0.0,78355.03,189629.78016522017,58.68,3.0,4.422463923500032,0.4757855845243192,2
7.0,0.0,176585.66,177937.98973697363,0.76,4.0,5.00208219713385,0.6675192429487671,2
0.0,0.0,52429.11,51406.12590227593,1.99,0.0,0.19475169834993117,0.5781101573261113,0
0.0,0.0,25738.56,39169.92122360556,34.29,0.0,0.4970343435562378,0.9199415574046259,1
5.0,0.0,58630.32,50201.48925043653,16.79,2.0,3.2946574809075173,0.6970855063988896,2
3.0,0.0,33401.25,28279.782934459225,18.11,1.0,1.648097964848976,0.5744464462990887,1
4.0,1.0,131529.75,120747.04172752214,8.93,2.0,3.1944971300208813,0.6489359443538929,2
0.0,0.0,34259.75,63703.50813913695,46.22,0.0,0.16128187331689642,0.9534972806062973,1
2.0,0.0,229776.35,183454.17200277167,25.25,1.0,1.7237992150152173,0.729280934971966,1
4.0,1.0,144719.69,126547.47691317479,14.36,2.0,3.2222433167958178,0.460285580080943,2
4.0,1.0,70869.37,78326.00559605895,9.52,2.0,3.253431652598732,0.6500543053277705,1
5.0,2.0,205201.49,197081.72007323249,4.12,2.0,3.2322530035961616,0.6259607658959738,1
5.0,0.0,95591.7,191106.95421945537,49.98,3.0,4.258056842478242,0.5172829925746047,2
5.0,2.0,189603.24,157936.89470874806,20.05,2.0,3.0139944751625913,0.815409658239415,2
5.0,0.0,190482.59,160419.8983335306,18.74,3.0,4.027213448238622,0.48780086461555494,2
4.0,0.0,127192.86,195681.32498965308,35.0,2.0,3.185571986603989,0.6447842964735441,2
4.0,0.0,141669.77,124086.68230159246,14.17,2.0,3.442470782120984,0.6087326920545473,2
4.0,2.0,174722.92,177203.77137305235,1.4,2.0,3.395416151700792,0.6268038670720477,1
0.0,0.0,30289.0,22317.26723699823,35.72,0.0,0.055076820955781924,0.6967428902316413,1
0.0,0.0,102926.26,115271.87869632123,10.71,0.0,0.24741547937167402,0.7783080862403184,1
4.0,2.0,112576.78,105478.10449898169,6.73,2.0,3.302293635489078,0.40009988988002987,1
8.0,2.0,14889.4,17167.53382196131,13.27,4.0,5.240594621417545,0.5018275711926812,2
5.0,0.0,23592.97,26520.87721158528,11.04,2.0,3.3487833184895304,0.8409857370606946,1
0.0,0.0,16301.52,14149.395563205899,15.21,0.0,0.4986315790447606,0.9354217466706336,1
5.0,0.0,55443.35,65862.8508524248,15.82,2.0,3.0482370649685855,0.33125989022626584,2
0.0,0.0,22677.94,20167.133608092518,12.45,0.0,0.2577670157285011,0.35135590257073723,1
5.0,0.0,100181.66,90400.34010455229,10.82,3.0,4.256185731481277,0.9536807766042981,2
5.0,1.0,186306.36,164421.8181608543,13.31,3.0,4.281189398865341,0.40355862621050503,2
4.0,1.0,90830.02,126627.66360293172,28.27,2.0,3.083483727991479,0.9855023913759757,2
5.0,2.0,128344.88,138020.08333636058,7.01,2.0,3.3191788954946095,0.8797554922557529,1
3.0,1.0,21471.16,15986.270550830819,34.31,1.0,1.522170461294388,0.384493098513359,2
3.0,1.0,245094.52,169510.00844861477,44.59,1.0,1.870561743465911,0.37176753725614503,2
8.0,2.0,44753.43,37776.172082768244,18.47,4.0,5.331579762820056,0.9841078509054118,2
6.0,2.0,116794.84,67503.66644617252,73.02,3.0,4.165211834206332,0.47837595977758784,2
4.0,1.0,79942.21,108190.84003734343,26.11,2.0,3.4944946805500248,0.6770670411589328,2
2.0,1.0,202661.5,186698.75189250012,8.55,1.0,1.914389191335589,0.46536499221899796,1
0.0,0.0,156424.48,199648.3419909579,21.65,0.0,0.2697678175220116,0.7204721591914997,1
1.0,1.0,182066.98,158705.52988806786,14.72,0.0,0.4952552049678033,0.888019980737714,1
0.0,0.0,163976.38,148569.70250821917,10.37,0.0,0.41504532186414,0.759836430478444,1
3.0,1.0,74502.44,110259.64283528604,32.43,1.0,1.5689886400683073,0.3326316612612487,2
8.0,2.0,141927.96,136469.19421984078,4.0,4.0,5.295530302094713,0.7166325405436249,2
4.0,2.0,49455.28,37440.59333138721,32.09,2.0,3.290428818341475,0.7627116442199764,2
0.0,0.0,68705.06,61147.26290922137,12.36,0.0,0.32647258585974986,0.4406286008968028,1
1.0,0.0,212316.59,197082.14406444607,7.73,0.0,0.4703782957887143,0.8334825305185558,1
2.0,0.0,176984.87,196126.8543976523,9.76,1.0,1.7460159566529214,0.7388253587404597,1
5.0,1.0,61345.14,71364.75498593447,14.04,3.0,4.038690731841908,0.306683023923838,2
2.0,2.0,44354.81,55799.22878859627,20.51,1.0,1.7396656802626747,0.9653885511140023,1
6.0,2.0,40249.21,53608.43421530951,24.92,3.0,4.393897193457572,0.6119057132515646,2
5.0,2.0,95445.31,102124.23286579792,6.54,3.0,4.179304387396775,0.4626652706112971,2
1.0,0.0,50215.46,52515.65016031006,4.38,0.0,0.013552452960470918,0.36033841934179156,0
4.0,1.0,113765.06,133214.36018463192,14.6,2.0,3.1516216109533213,0.5621002577209251,1
8.0,2.0,26540.48,24215.764157247693,9.6,4.0,5.341074972351481,0.5154383777361004,2
3.0,2.0,21273.16,29698.672259653078,28.37,1.0,1.5430047140429408,0.5085671990463465,1
0.0,0.0,49993.82,62617.51223780211,20.16,0.0,0.18798240434462427,0.8552407989275597,1
8.0,2.0,167224.38,157714.21434190136,6.03,4.0,5.066565417500418,0.7521448088509602,2
7.0,0.0,83252.99,71425.01241798227,16.56,4.0,5.237964295865595,0.3931371076517026,2
4.0,0.0,68156.64,99455.1886339318,31.47,2.0,3.070756745886044,0.7956518725866093,2
5.0,2.0,89075.16,134758.1887417445,33.9,2.0,3.054518487504855,0.8064374037892781,2
0.0,0.0,183684.1,159822.58517486503,14.93,0.0,0.34889939596425135,0.6599880411825993,1
6.0,2.0,62233.33,68350.71403268402,8.95,3.0,4.079000794318505,0.9970369107477639,2
3.0,1.0,178467.48,148884.1881212022,19.87,1.0,1.5773978972919138,0.498435491189673,1
0.0,0.0,55858.24,64352.80682675319,13.2,0.0,0.2962595877330555,0.3409189467962688,1
4.0,1.0,146673.56,132448.5795896551,10.74,2.0,3.0217969057829244,0.32016434710447933,1
8.0,1.0,61896.7,95667.2267509914,35.3,4.0,5.016496314400096,0.5243836405383167,2
5.0,1.0,208553.85,186059.28567661447,12.09,3.0,4.215723134473553,0.6485425804585565,2
0.0,0.0,204520.63,196597.74338201416,4.03,0.0,0.18254774161227966,0.3547617413643173,1
0.0,0.0,131400.26,157083.3904611555,16.35,0.0,0.2723097010827477,0.6960590264231119,1
7.0,1.0,172000.63,183938.22377225204,6.49,4.0,5.496742308645124,0.9306093956724084,2
8.0,1.0,46058.92,35935.80598459631,28.17,4.0,5.217353248012896,0.8578039703172964,2
4.0,2.0,100599.9,134348.15193410375,25.12,2.0,3.2880291887285957,0.7707279947478438,2
5.0,1.0,37655.95,47689.90889875756,21.04,2.0,3.4596218130895133,0.7632121861808301,2
3.0,1.0,82231.6,62624.015944765175,31.31,1.0,1.7415895515106918,0.8112103960829748,2
3.0,0.0,107269.96,109336.41583096936,1.89,1.0,1.890560262786069,0.6459444689973568,1
1.0,0.0,125703.93,150977.5811183598,16.74,0.0,0.274326267971366,0.5812598726614846,1
1.0,1.0,161851.1,147083.8740971408,10.04,0.0,0.31860362391182717,0.5146588521799873,1
0.0,0.0,173655.54,175197.27497183823,0.88,0.0,0.46625122013858533,0.369732855358382,0
5.0,2.0,106135.78,116262.22190405155,8.71,3.0,4.000351884158844,0.6935137815125352,2
1.0,1.0,224675.57,186005.10414401905,20.79,0.0,0.4504699446259878,0.6307626589254747,1
0.0,0.0,126768.95,178698.83318052872,29.06,0.0,0.2488460098285194,0.3832320267369531,1
5.0,1.0,124892.95,171320.92300129318,27.1,2.0,3.303382184620777,0.4877888239910877,2
0.0,0.0,69498.47,53608.82048282636,29.64,0.0,0.2250289859812557,0.8510420371263256,1
1.0,1.0,74775.03,110975.11870556735,32.62,0.0,0.13045931467616179,0.478922834257813,1
5.0,2.0,136470.25,149884.95343827963,8.95,2.0,3.0330035950584615,0.5980034001321888,2
2.0,1.0,158556.73,195459.47649047207,18.88,1.0,1.9725628547416347,0.41291535910030713,1
5.0,2.0,11696.37,12212.982010050953,4.23,2.0,3.311938103137368,0.41889262839677893,1
7.0,2.0,87144.9,72151.76144956876,20.78,4.0,5.436735368730905,0.8294420030498648,2
0.0,0.0,64907.76,75046.5479913112,13.51,0.0,0.1454041415274399,0.3466719408016465,1
8.0,0.0,60685.95,64821.56825855278,6.38,4.0,5.138999474599394,0.4995183007504323,2
8.0,0.0,130694.57,165310.61695495958,20.94,4.0,5.167892222353645,0.9865911429941929,2
6.0,2.0,19213.3,18563.572962246773,3.5,3.0,4.115519114469704,0.6331250397221356,2
4.0,1.0,89504.1,78292.60250160804,14.32,2.0,3.248985356692316,0.7243493399143637,2
4.0,0.0,119516.12,145220.0755724467,17.7,2.0,3.468120773580601,0.7485527205365547,2
4.0,0.0,96235.53,87280.54663032686,10.26,2.0,3.438031335814991,0.4372970755140889,2
5.0,2.0,36602.22,37372.080901527384,2.06,2.0,3.247550226980995,0.5585394657777216,1
0.0,0.0,82709.26,126061.96982422662,34.39,0.0,0.17438123291301244,0.5804946464336405,1
8.0,0.0,132444.83,109295.94491478757,21.18,4.0,5.305843901381779,0.46147824062899867,2
5.0,1.0,220154.96,196549.37886201506,12.01,2.0,3.306129066739521,0.4637886683576722,2
5.0,1.0,212803.53,152219.98163302976,39.8,3.0,4.341882044502007,0.7255085145513478,2
3.0,2.0,266592.3,197373.43769067997,35.07,1.0,1.7678000129157274,0.3759329137081296,2
0.0,0.0,47459.4,45407.00181204032,4.52,0.0,0.013377630103351246,0.39040181254947304,0
4.0,1.0,181776.09,154703.05176280145,17.5,2.0,3.038023258673647,0.7013114341986115,2
4.0,0.0,142813.73,114811.26174298416,24.39,2.0,3.486887492702419,0.6145366469890605,2
3.0,2.0,163069.16,145376.80484823132,12.17,1.0,1.8731176475665936,0.7283534260783389,1
3.0,1.0,55090.51,98834.77787649898,44.26,1.0,1.9741234493011113,0.3188716600646709,2
1.0,1.0,52156.94,50354.25574545422,3.58,0.0,0.16976280050915166,0.7934410090935273,0
5.0,1.0,22388.71,18689.966058373655,19.79,2.0,3.267474709156647,0.8949227492859144,2
3.0,0.0,246667.19,169274.76889207205,45.72,1.0,1.6609759595433247,0.6668982091119893,2
8.0,2.0,235732.87,164813.58623146528,43.03,4.0,5.454467523391144,0.8885882237148293,2
1.0,0.0,46364.9,40882.549419403906,13.41,0.0,0.14386669158304666,0.5797638569107625,1
2.0,2.0,111583.01,132584.3709133297,15.84,1.0,1.8469056519357432,0.3552469811712478,1
0.0,0.0,141759.92,150169.40310111066,5.6,0.0,0.08752778744556633,0.5642809193633964,0
5.0,0.0,50089.86,115948.74912242622,56.8,2.0,3.0526257255383364,0.6124578718251283,2
3.0,2.0,68664.23,70273.49158826,2.29,1.0,1.5778172821531706,0.9058763914068959,1
5.0,0.0,222948.57,177379.72141530085,25.69,2.0,3.264727633308077,0.534301559215629,2
8.0,1.0,78485.47,132063.7211328718,40.57,4.0,5.422270520254599,0.5205705777302414,2
1.0,1.0,216385.38,146841.3272826316,47.36,0.0,0.49963986258645293,0.9216122041390669,1
5.0,1.0,160722.28,133901.76060544307,20.03,2.0,3.3113415219138904,0.47567620228653007,2
1.0,1.0,115636.07,147044.8476011667,21.36,0.0,0.2668017659235832,0.7497125749206772,1
0.0,0.0,36195.47,37562.75753754437,3.64,0.0,0.3934412952325863,0.5286435990448676,0
3.0,1.0,241788.75,185292.93567914955,30.49,1.0,1.5318721012772794,0.9660191227792172,1
1.0,1.0,91350.34,64304.051612115305,42.06,0.0,0.40469861767296994,0.4327374482793801,1
5.0,0.0,167103.23,168944.732375692,1.09,2.0,3.3791897704959135,0.8067567987122766,1
